0,3.129,190,12
0.1,3.129,189.6871,12
0.2,3.129,189.3742,12
0.3,3.129,189.0613,12
0.4,3.129,188.7484,12
0.5,3.129,188.4355,12
0.6,3.129,188.1226,12
0.7,3.129,187.8097,12
0.8,3.129,187.4968,12
0.9,3.129,187.1839,12
1,3.129,186.871,12
1.1,3.129,186.5581,12
1.2,3.129,186.2452,12
1.3,3.129,185.9323,12
1.4,3.129,185.6194,12
1.5,3.129,185.3065,12
1.6,3.129,184.9936,12
1.7,3.129,184.6807,12
1.8,3.129,184.3678,12
1.9,3.129,184.0549,12
2,3.129,183.742,12
2.1,3.129,183.4291,12
2.2,3.129,183.1162,12
2.3,3.129,182.8033,12
2.4,3.129,182.4904,12
2.5,3.129,182.1775,12
2.6,3.129,181.8646,12
2.7,3.129,181.5517,12
2.8,3.129,181.2388,12
2.9,3.129,180.9259,12
3,3.129,180.613,12
3.1,3.129,180.3001,12
3.2,3.129,179.9872,12
3.3,3.129,179.6743,12
3.4,3.129,179.3614,12
3.5,3.129,179.0485,12
3.6,3.129,178.7356,12
3.7,3.129,178.4227,12
3.8,3.129,178.1098,12
3.9,3.129,177.7969,12
4,3.129,177.484,12
4.1,3.129,177.1711,12
4.2,3.129,176.8582,12
4.3,3.129,176.5453,12
4.4,3.129,176.2324,12
4.5,3.129,175.9195,12
4.6,3.129,175.6066,12
4.7,3.129,175.2937,12
4.8,3.129,174.9808,12
4.9,3.129,174.6679,12
5,3.129,174.355,12
5.1,3.129,174.0421,12
5.2,3.129,173.7292,12
5.3,3.129,173.4163,12
5.4,3.129,173.1034,12
5.5,3.129,172.7905,12
5.6,3.129,172.4776,12
5.7,3.129,172.1647,12
5.8,3.129,171.8518,12
5.9,3.129,171.5389,12
6,3.129,171.226,12
6.1,3.129,170.9131,12
6.2,3.129,170.6002,12
6.3,3.129,170.2873,12
6.4,3.129,169.9744,12
6.5,3.129,169.6615,12
6.6,3.129,169.3486,12
6.7,3.129,169.0357,12
6.8,3.129,168.7228,12
6.9,3.129,168.4099,12
7,3.129,168.097,12
7.1,3.129,167.7841,12
7.2,3.129,167.4712,12
7.3,3.129,167.1583,12
7.4,3.129,166.8454,12
7.5,3.129,166.5325,12
7.6,3.129,166.2196,12
7.7,3.129,165.9067,12
7.8,3.129,165.5938,12
7.9,3.129,165.2809,12
8,3.129,164.968,12
8.1,3.129,164.6551,12
8.2,3.129,164.3422,12
8.3,3.129,164.0293,12
8.4,3.129,163.7164,12
8.5,3.129,163.4035,12
8.6,3.129,163.0906,12
8.7,3.129,162.7777,12
8.8,3.129,162.4648,12
8.9,3.129,162.1519,12
9,3.129,161.839,12
9.1,3.129,161.5261,12
9.2,3.129,161.2132,12
9.3,3.129,160.9003,12
9.4,3.129,160.5874,12
9.5,3.129,160.2745,12
9.6,3.129,159.9616,12
9.7,3.129,159.6487,12
9.8,3.129,159.3358,12
9.9,3.129,159.0229,12
10,3.129,158.71,12
10.1,3.129,158.3971,12
10.2,3.129,158.0842,12
10.3,3.129,157.7713,12
10.4,3.129,157.4584,12
10.5,3.129,157.1455,12
10.6,3.129,156.8326,12
10.7,3.129,156.5197,12
10.8,3.129,156.2068,12
10.9,3.129,155.8939,12
11,3.129,155.581,12
11.1,3.129,155.2681,12
11.2,3.129,154.9552,12
11.3,3.129,154.6423,12
11.4,3.129,154.3294,12
11.5,3.129,154.0165,12
11.6,3.129,153.7036,12
11.7,3.129,153.3907,12
11.8,3.129,153.0778,12
11.9,3.129,152.7649,12
12,3.129,152.452,12
12.1,3.129,152.1391,12
12.2,3.129,151.8262,12
12.3,3.129,151.5133,12
12.4,3.129,151.2004,12
12.5,3.129,150.8875,12
12.6,3.129,150.5746,12
12.7,3.129,150.2617,12
12.8,3.129,149.9488,12
12.9,3.129,149.6359,12
13,3.129,149.323,12
13.1,3.129,149.0101,12
13.2,3.129,148.6972,12
13.3,3.129,148.3843,12
13.4,3.129,148.0714,12
13.5,3.129,147.7585,12
13.6,3.129,147.4456,12
13.7,3.129,147.1327,12
